Uuid,Void/Retire,Fully specified name:en,Short name:en,Same as mappings,Description:en,...,_version:1,_order:121,Data class,Data type,Answers
a16b55ce-9393-4626-ac2d-34f719da6a6a,," Mental and behavioural disorders due to multiple drug use - Psychotic disorder",[F19.5] Mental and behavioural disorders due to multiple drug use - Psychotic disorder,ICD 10 - WHO:F19.5,,,,,Diagnosis,N/A,
3f4fb684-0d6a-4279-a843-3e395706f69b,," R Mental and behavioural disorders due to multiple drug use - Residual and late-onset psychotic disorder",[F19.7] R Mental and behavioural disorders due to multiple drug use - Residual and late-onset psychotic disorder,ICD 10 - WHO:F19.7,,,,,Diagnosis,N/A,
db5a36b0-09d1-43db-b76b-0bfc3afcbcc9,," Paranoid schizophrenia",[F20.0] Paranoid schizophrenia,ICD 10 - WHO:F20.0,,,,,Diagnosis,N/A,
1c17daf9-7e35-4818-9a29-2a2f0933da86,," Hebephrenic schizophrenia",[F20.1] Hebephrenic schizophrenia,ICD 10 - WHO:F20.1,,,,,Diagnosis,N/A,
be77da1b-0bc2-4af5-b698-bb4d03641bae,," Catatonic schizophrenia",[F20.2] Catatonic schizophrenia,ICD 10 - WHO:F20.2,,,,,Diagnosis,N/A,
fa1ef634-bc54-4911-b607-185dc9612688,," Undifferentiated schizophrenia",[F20.3] Undifferentiated schizophrenia,ICD 10 - WHO:F20.3,,,,,Diagnosis,N/A,
89359640-7c1d-4d42-ac66-132a9be9709e,," Post-schizophrenic depression",[F20.4] Post-schizophrenic depression,ICD 10 - WHO:F20.4,,,,,Diagnosis,N/A,
09fa67b3-8d95-4a9f-b9e5-9872fb7daf37,," Residual schizophrenia",[F20.5] Residual schizophrenia,ICD 10 - WHO:F20.5,,,,,Diagnosis,N/A,
a734a1ec-e028-4e01-8ac3-84dad7bcd249,," Simple schizophrenia",[F20.6] Simple schizophrenia,ICD 10 - WHO:F20.6,,,,,Diagnosis,N/A,
0f509205-61f7-4a59-a5ba-b31a2434a4ec,," Other schizophrenia",[F20.8] Other schizophrenia,ICD 10 - WHO:F20.8,,,,,Diagnosis,N/A,
97eb9dfb-e7fe-4720-aff7-de37f225e76e,," Schizophrenia",[F20] Schizophrenia,ICD 10 - WHO:F20,,,,,Diagnosis,N/A,
26175ae0-5b1b-4e1a-a44f-6f0f22573a0e,," Schizotypal disorder",[F21] Schizotypal disorder,ICD 10 - WHO:F21,,,,,Diagnosis,N/A,
e4b1e6f4-8f18-4a1b-8885-ad496be1fffc,," Delusional disorder",[F22.0] Delusional disorder,ICD 10 - WHO:F22.0,,,,,Diagnosis,N/A,
a301ee59-5714-402b-8b56-773a2e10e2e2,," Persistent delusional disorder, unspecified","[F22.9] Persistent delusional disorder, unspecified",ICD 10 - WHO:F22.9,,,,,Diagnosis,N/A,
fa5ed8dc-beed-44b5-b874-af82bcd41c8c,," Persistent delusional disorder",[F22] Persistent delusional disorder,ICD 10 - WHO:F22,,,,,Diagnosis,N/A,
77339437-a947-40b4-9afb-e82f02e65da6,," Acute polymorphic psychotic disorder without symptoms of schizophrenia",[F23.0] Acute polymorphic psychotic disorder without symptoms of schizophrenia,ICD 10 - WHO:F23.0,,,,,Diagnosis,N/A,
7ce8b41d-8311-4215-8ffa-b838195ee90f,," Acute polymorphic psychotic disorder with symptoms of schizophrenia",[F23.1] Acute polymorphic psychotic disorder with symptoms of schizophrenia,ICD 10 - WHO:F23.1,,,,,Diagnosis,N/A,
db2a8bbd-623b-4170-8238-7ff30cfef4d9,," Acute schizophrenia-like psychotic disorder",[F23.2] Acute schizophrenia-like psychotic disorder,ICD 10 - WHO:F23.2,,,,,Diagnosis,N/A,
5f2baf2f-aae9-4044-b775-55babcb04400,," Other acute predominantly delusional psychotic disorders",[F23.3] Other acute predominantly delusional psychotic disorders,ICD 10 - WHO:F23.3,,,,,Diagnosis,N/A,
6a451381-aa9c-40f2-9bae-15d82de80047,," Other acute and transient psychotic disorders",[F23.8] Other acute and transient psychotic disorders,ICD 10 - WHO:F23.8,,,,,Diagnosis,N/A,
590cb6ca-ca25-41a1-8f9b-114f765f402f,," Acute and transient psychotic disorders unspecified",[F23.9] Acute and transient psychotic disorders unspecified,ICD 10 - WHO:F23.9,,,,,Diagnosis,N/A,
4935f2e8-73b7-4f26-b617-29f00b2a2b3e,," Induced delusional disorder",[F24] Induced delusional disorder,ICD 10 - WHO:F24,,,,,Diagnosis,N/A,
9a4ad2c2-ca5d-4fa7-b6c2-ea74a39a80ce,," Schizoaffective disorder, manic type","[F25.0] Schizoaffective disorder, manic type",ICD 10 - WHO:F25.0,,,,,Diagnosis,N/A,
9115bdd4-8eaa-4499-826a-90c2811d045e,," Schizoaffective disorder, depressive type","[F25.1] Schizoaffective disorder, depressive type",ICD 10 - WHO:F25.1,,,,,Diagnosis,N/A,
d1f2c4c5-891c-4bf4-a9ac-7a9136bc5577,," Schizoaffective disorder, mixed type","[F25.2] Schizoaffective disorder, mixed type",ICD 10 - WHO:F25.2,,,,,Diagnosis,N/A,
f59b1e40-0d10-44b0-afef-70c77ee88f6c,," Schizoaffective disorder, unspecified","[F25.9] Schizoaffective disorder, unspecified",ICD 10 - WHO:F25.9,,,,,Diagnosis,N/A,
af73f781-b754-4825-b816-681879566af0,," Hypomania",[F30.0] Hypomania,ICD 10 - WHO:F30.0,,,,,Diagnosis,N/A,
437718c7-81d3-48be-ac70-5cfeac3a54db,," Mania without psychotic symptoms",[F30.1] Mania without psychotic symptoms,ICD 10 - WHO:F30.1,,,,,Diagnosis,N/A,
3c02bc0f-9f22-45a1-9831-b5e39b854916,," Mania with psychotic symptoms",[F30.2] Mania with psychotic symptoms,ICD 10 - WHO:F30.2,,,,,Diagnosis,N/A,
8d92def0-ae38-41be-85b3-f47ce8182a89,," Manic episode, unspecified","[F30.9] Manic episode, unspecified",ICD 10 - WHO:F30.9,,,,,Diagnosis,N/A,
15ffe56b-8020-4dad-91e2-ab00e443ff77,," Manic episode",[F30] Manic episode,ICD 10 - WHO:F30,,,,,Diagnosis,N/A,
1ad1dd1a-b2a8-4033-a9b7-e8910dec3227,," Bipolar affective disorder, current episode hypomanic","[F31.0] Bipolar affective disorder, current episode hypomanic",ICD 10 - WHO:F31.0,,,,,Diagnosis,N/A,
5eca87c5-d767-4bac-b1c3-bfa3c12c149e,," Bipolar affective disorder, current episode manic without psychotic symptoms","[F31.1] Bipolar affective disorder, current episode manic without psychotic symptoms",ICD 10 - WHO:F31.1,,,,,Diagnosis,N/A,
0608b67d-9446-499f-9369-1e381a06f580,," Bipolar affective disorder, current episode manic with psychotic symptoms","[F31.2] Bipolar affective disorder, current episode manic with psychotic symptoms",ICD 10 - WHO:F31.2,,,,,Diagnosis,N/A,
22f7da36-154a-4ac1-ba43-e4ba75e4ae21,," Bipolar affective disorder, current episode mild or moderate depression","[F31.3] Bipolar affective disorder, current episode mild or moderate depression",ICD 10 - WHO:F31.3,,,,,Diagnosis,N/A,
4da7a582-d37e-4ecb-84bb-6578e18d6f5d,," Bipolar affective disorder, current episode mild or moderate depression without somatic syndrome","[F31.30] Bipolar affective disorder, current episode mild or moderate depression without somatic syndrome",ICD 10 - WHO:F31.30,,,,,Diagnosis,N/A,
17b850f5-1591-4663-8f9e-046a0c4a5e31,," Bipolar affective disorder, current episode mild or moderate depression with somatic syndrome","[F31.31] Bipolar affective disorder, current episode mild or moderate depression with somatic syndrome",ICD 10 - WHO:F31.31,,,,,Diagnosis,N/A,
10ef27b8-25c7-474c-8510-489f67823d21,," Bipolar affective disorder, current episode severe depression without psychotic symptoms","[F31.4] Bipolar affective disorder, current episode severe depression without psychotic symptoms",ICD 10 - WHO:F31.4,,,,,Diagnosis,N/A,
868cbd26-a5ac-44b1-8e34-6a362d8f5188,," Bipolar affective disorder, current episode severe depression with psychotic symptoms","[F31.5] Bipolar affective disorder, current episode severe depression with psychotic symptoms",ICD 10 - WHO:F31.5,,,,,Diagnosis,N/A,
798ed375-601b-4ac6-a249-6ddfcec893f9,," Bipolar affective disorder, current episode mixed","[F31.6] Bipolar affective disorder, current episode mixed",ICD 10 - WHO:F31.6,,,,,Diagnosis,N/A,
fa1d5d89-71c2-4913-8659-3a92903c2156,," Bipolar affective disorder, currently in remission","[F31.7] Bipolar affective disorder, currently in remission",ICD 10 - WHO:F31.7,,,,,Diagnosis,N/A,
05306ff5-eef5-4be6-8d9a-ba70d3892005,," Other bipolar affective disorders",[F31.8] Other bipolar affective disorders,ICD 10 - WHO:F31.8,,,,,Diagnosis,N/A,
aa9ee197-5796-4734-93e2-9171626d003c,," Bipolar affective disorder, unspecified","[F31.9] Bipolar affective disorder, unspecified",ICD 10 - WHO:F31.9,,,,,Diagnosis,N/A,
5e89732b-faa9-4c00-b79d-0fb049f1aea7,," Bipolar affective disorder",[F31] Bipolar affective disorder,ICD 10 - WHO:F31,,,,,Diagnosis,N/A,
cb9a31c6-d4cd-43cb-a83c-83820a05a0ba,," Mild depressive episode",[F32.0] Mild depressive episode,ICD 10 - WHO:F32.0,,,,,Diagnosis,N/A,
0d6f9155-3cc5-4349-aeed-6a816d81d9a9,," Mild depressive episode without somatic syndrome",[F32.00] Mild depressive episode without somatic syndrome,ICD 10 - WHO:F32.00,,,,,Diagnosis,N/A,
8a798ca4-99b6-42ab-9971-0f97cad4e0fe,," Mild depressive episode with somatic syndrome",[F32.01] Mild depressive episode with somatic syndrome,ICD 10 - WHO:F32.01,,,,,Diagnosis,N/A,
6309482c-5380-4e70-9c12-e3bbf12e35d4,," Moderate depressive episode",[F32.1] Moderate depressive episode,ICD 10 - WHO:F32.1,,,,,Diagnosis,N/A,
b3be7298-7ed4-44cd-92dc-ed512798dcb5,," Moderate depressive episode without somatic syndrome",[F32.10] Moderate depressive episode without somatic syndrome,ICD 10 - WHO:F32.10,,,,,Diagnosis,N/A,
a512ba60-042d-4e65-8363-3c04c737f54b,," Moderate depressive episode with somatic syndrome",[F32.11] Moderate depressive episode with somatic syndrome,ICD 10 - WHO:F32.11,,,,,Diagnosis,N/A,
24a6440f-7360-433c-8858-899c9f5321e8,," Severe depressive episode without psychotic symptoms",[F32.2] Severe depressive episode without psychotic symptoms,ICD 10 - WHO:F32.2,,,,,Diagnosis,N/A,
e7c64ef3-6543-4c92-84d3-fcc47f6ee706,," Severe depressive episode with psychotic symptoms",[F32.3] Severe depressive episode with psychotic symptoms,ICD 10 - WHO:F32.3,,,,,Diagnosis,N/A,
e43c57bf-081e-4d12-af40-34c793b2c2d0,," Depressive episode, unspecified","[F32.9] Depressive episode, unspecified",ICD 10 - WHO:F32.9,,,,,Diagnosis,N/A,
c75d2e6d-6812-46b5-b0f8-e4ed082b9a3c,," Depressive episode",[F32] Depressive episode,ICD 10 - WHO:F32,,,,,Diagnosis,N/A,
0d69c3cf-1432-45ef-97d8-586ded5884b2,," Recurrent depressive disorder, current episode mild","[F33.0] Recurrent depressive disorder, current episode mild",ICD 10 - WHO:F33.0,,,,,Diagnosis,N/A,
2bc8e85d-a338-47db-ab98-2773ead7c899,," Recurrent depressive disorder, current episode mild without somatic syndrome","[F33.00] Recurrent depressive disorder, current episode mild without somatic syndrome",ICD 10 - WHO:F33.00,,,,,Diagnosis,N/A,
c29ac4f7-700a-4222-89cf-34d8e90f6a2e,," Recurrent depressive disorder, current episode mild with somatic syndrome","[F33.01] Recurrent depressive disorder, current episode mild with somatic syndrome",ICD 10 - WHO:F33.01,,,,,Diagnosis,N/A,
ba8913a8-ff3d-4779-af4a-e346b08c9e24,," Recurrent depressive disorder, current episode moderate without somatic syndrome","[F33.10] Recurrent depressive disorder, current episode moderate without somatic syndrome",ICD 10 - WHO:F33.10,,,,,Diagnosis,N/A,
f0dda00e-083f-451e-bbdf-ef6de4ee9ea6,," Recurrent depressive disorder, current episode moderate with somatic syndrome","[F33.11] Recurrent depressive disorder, current episode moderate with somatic syndrome",ICD 10 - WHO:F33.11,,,,,Diagnosis,N/A,
62a3730e-0704-4b6e-b6f5-ffeb78cacd05,," Recurrent depressive disorder, current episode severe without psychotic symptoms","[F33.2] Recurrent depressive disorder, current episode severe without psychotic symptoms",ICD 10 - WHO:F33.2,,,,,Diagnosis,N/A,
8a702d64-db42-4e0d-9806-8ce5f936ac04,," Recurrent depressive disorder, current episode severe with psychotic symptoms","[F33.3] Recurrent depressive disorder, current episode severe with psychotic symptoms",ICD 10 - WHO:F33.3,,,,,Diagnosis,N/A,
2ab17c34-752c-4f8c-913b-2d31de87e0c7,," Recurrent depressive disorder, currently in remission","[F33.4] Recurrent depressive disorder, currently in remission",ICD 10 - WHO:F33.4,,,,,Diagnosis,N/A,
ac578475-ee1b-425a-9ebd-bd7a26a88318,," Other recurrent depressive disorders",[F33.8] Other recurrent depressive disorders,ICD 10 - WHO:F33.8,,,,,Diagnosis,N/A,
0fe367ee-c7d7-4821-919c-759ae94258bd,," Recurrent depressive disorder, unspecified","[F33.9] Recurrent depressive disorder, unspecified",ICD 10 - WHO:F33.9,,,,,Diagnosis,N/A,
4e9713d6-a0e9-45cf-abf9-f84946c10698,," Cyclothymia",[F34.0] Cyclothymia,ICD 10 - WHO:F34.0,,,,,Diagnosis,N/A,
475f5067-d396-46c2-815a-360bcbb761f1,," Dysthymia",[F34.1] Dysthymia,ICD 10 - WHO:F34.1,,,,,Diagnosis,N/A,
2516868c-dd4b-44ae-bf7d-29ccd6187e37,," Other persistent mood [affective] disorders",[F34.8] Other persistent mood [affective] disorders,ICD 10 - WHO:F34.8,,,,,Diagnosis,N/A,
860c5a6e-16df-4e20-a69b-140718d6d589,," Persistent mood [affective] disorder, unspecified","[F34.9] Persistent mood [affective] disorder, unspecified",ICD 10 - WHO:F34.9,,,,,Diagnosis,N/A,
3fdb2969-2a15-445c-8eae-75d4f5f1ca57,," Other single mood (affective) disorders",[F38.0] Other single mood (affective) disorders,ICD 10 - WHO:F38.0,,,,,Diagnosis,N/A,
7f3b328e-f694-442b-9f4a-5f814f46a021,," Mixed affective episode",[F38.00] Mixed affective episode,ICD 10 - WHO:F38.00,,,,,Diagnosis,N/A,
b23cf8b4-a507-4600-9f80-cc31e79fb334,," Other recurrent mood [affective] disorders",[F38.1] Other recurrent mood [affective] disorders,ICD 10 - WHO:F38.1,,,,,Diagnosis,N/A,
a2856d03-7c9e-436f-a310-ec14f65d4da1,," Recurrent brief depressive disorder",[F38.10] Recurrent brief depressive disorder,ICD 10 - WHO:F38.10,,,,,Diagnosis,N/A,
5674f79c-bf2f-4df4-9269-5e6fb34ef8db,," Other specified mood [affective] disorders",[F38.8] Other specified mood [affective] disorders,ICD 10 - WHO:F38.8,,,,,Diagnosis,N/A,
42a4ea97-5258-45f3-ad1e-1f113350c775,," Agoraphobia without panic disorder",[F40.00] Agoraphobia without panic disorder,ICD 10 - WHO:F40.00,,,,,Diagnosis,N/A,
647fd189-dd03-44f9-937a-a11be6316e6b,," Agoraphobia with panic disorder",[F40.01] Agoraphobia with panic disorder,ICD 10 - WHO:F40.01,,,,,Diagnosis,N/A,
9e049351-d378-4e15-9bbd-ae0199f64693,," Social phobias",[F40.1] Social phobias,ICD 10 - WHO:F40.1,,,,,Diagnosis,N/A,
4cb28bb7-f218-4b66-897b-8277b7da2470,," Specific (isolated) phobias",[F40.2] Specific (isolated) phobias,ICD 10 - WHO:F40.2,,,,,Diagnosis,N/A,
15780856-d7d8-4dd1-935e-da2d49cad4f7,," Other phobic anxiety disorders",[F40.8] Other phobic anxiety disorders,ICD 10 - WHO:F40.8,,,,,Diagnosis,N/A,
a9a06d8f-42f5-48a5-b79f-91d123646cd9,," Phobic anxiety disorder, unspecified","[F40.9] Phobic anxiety disorder, unspecified",ICD 10 - WHO:F40.9,,,,,Diagnosis,N/A,
d4493af7-26ac-4800-98f4-c74cc82134c1,," Panic disorder (episodic paroxysmal anxiety)",[F41.0] Panic disorder (episodic paroxysmal anxiety),ICD 10 - WHO:F41.0,,,,,Diagnosis,N/A,
f790d967-d0cb-47b4-81ca-a3bbd171960f,," Generalized anxiety disorder",[F41.1] Generalized anxiety disorder,ICD 10 - WHO:F41.1,,,,,Diagnosis,N/A,
e853e1fe-1ef4-40a8-9a0f-e8ee365e3cdb,," Mixed anxiety and depressive disorder",[F41.2] Mixed anxiety and depressive disorder,ICD 10 - WHO:F41.2,,,,,Diagnosis,N/A,
78b426b5-3a15-40ff-9768-06c549798e75,," Other mixed anxiety disorders",[F41.3] Other mixed anxiety disorders,ICD 10 - WHO:F41.3,,,,,Diagnosis,N/A,
3d49bb42-0555-49ae-8433-b40c0986efa5,," Other specified anxiety disorders",[F41.8] Other specified anxiety disorders,ICD 10 - WHO:F41.8,,,,,Diagnosis,N/A,
12ae0fc0-2906-4d0d-bdff-631433fc3edb,," Obsessive - compulsive disorder predominantly obsession thoughts or ruminations",[F42.0] Obsessive - compulsive disorder predominantly obsession thoughts or ruminations,ICD 10 - WHO:F42.0,,,,,Diagnosis,N/A,
310557a9-1a56-4338-8016-3b4bba1ce85a,," Obsessive - compulsive disorder predominantly compulsive acts rituals",[F42.1] Obsessive - compulsive disorder predominantly compulsive acts rituals,ICD 10 - WHO:F42.1,,,,,Diagnosis,N/A,
02c42f3d-1774-4ee5-94d6-700f8bc132e8,," Obsessive - compulsive disorder - mixed obsessional thoughts and rituals",[F42.2] Obsessive - compulsive disorder - mixed obsessional thoughts and rituals,ICD 10 - WHO:F42.2,,,,,Diagnosis,N/A,
fb947ac1-1566-48e1-9850-41ed1ac1b0dd,," Obsessive - compulsive disorder, unspecified","[F42.9] Obsessive - compulsive disorder, unspecified",ICD 10 - WHO:F42.9,,,,,Diagnosis,N/A,
2aa773fc-7b7a-4722-85c3-6ca403667f99,," Post-traumatic stress disorder, diagnosis",[F43.1] Post-traumatic stress disorder,ICD 10 - WHO:F43.1,,,,,Diagnosis,N/A,
1ffde574-1c39-450e-ba0e-80956a8e2769,," Adjustment disorders",[F43.2] Adjustment disorders,ICD 10 - WHO:F43.2,,,,,Diagnosis,N/A,
7fc5d00c-2473-4107-99de-5fbfae6d611a,," Brief depressive reaction",[F43.20] Brief depressive reaction,ICD 10 - WHO:F43.20,,,,,Diagnosis,N/A,
bbcc4490-0eaf-43f3-8254-d08011b3368a,," Prolonged depressive reaction",[F43.21] Prolonged depressive reaction,ICD 10 - WHO:F43.21,,,,,Diagnosis,N/A,
d026e832-0499-41e0-ba64-d57d5158a5d4,," Mixed anxiety and depressive reaction",[F43.22] Mixed anxiety and depressive reaction,ICD 10 - WHO:F43.22,,,,,Diagnosis,N/A,
337652f5-b56a-4a16-9fee-b609df059035,," Adjustment disorders with predominant disturbance of other emotions",[F43.23] Adjustment disorders with predominant disturbance of other emotions,ICD 10 - WHO:F43.23,,,,,Diagnosis,N/A,
2595c805-e2d9-4ec1-ae32-207e4a08b3de,," Adjustment disorders with predominant disturbance of conduct",[F43.24] Adjustment disorders with predominant disturbance of conduct,ICD 10 - WHO:F43.24,,,,,Diagnosis,N/A,
a8da8bf2-8f84-4293-93e5-91a991ea5502,," Adjustment disorders with mixed disturbance of emotions and conduct",[F43.25] Adjustment disorders with mixed disturbance of emotions and conduct,ICD 10 - WHO:F43.25,,,,,Diagnosis,N/A,
ffca9f1d-982f-41ff-85f6-1db0628542aa,," Adjustment disorders with other specified predominant symptoms",[F43.28] Adjustment disorders with other specified predominant symptoms,ICD 10 - WHO:F43.28,,,,,Diagnosis,N/A,
ffeaf775-7374-40fc-810c-29ec39167b90,," Other reactions to severe stress",[F43.8] Other reactions to severe stress,ICD 10 - WHO:F43.8,,,,,Diagnosis,N/A,
15c22feb-5f50-4733-814f-8e7643ebf519,," Reaction to severe stress, unspecified","[F43.9] Reaction to severe stress, unspecified",ICD 10 - WHO:F43.9,,,,,Diagnosis,N/A,
b570d27d-ef0a-452b-b71a-c775d0a446cf,," Dissociative amnesia",[F44.0] Dissociative amnesia,ICD 10 - WHO:F44.0,,,,,Diagnosis,N/A,
f1e816a8-ca40-48a2-8286-f832466d37af,," Dissociative fugue",[F44.1] Dissociative fugue,ICD 10 - WHO:F44.1,,,,,Diagnosis,N/A,
745c376d-832e-41f9-b6a6-38194a9b36d2,," Dissociative stupor",[F44.2] Dissociative stupor,ICD 10 - WHO:F44.2,,,,,Diagnosis,N/A,
bdc4c3cb-a6d9-48b6-813b-eb39899e9720,," Trance and possession disorders",[F44.3] Trance and possession disorders,ICD 10 - WHO:F44.3,,,,,Diagnosis,N/A,
42844806-c4ef-4c73-baa6-31e5da7927e3,," Dissociative motor disorders",[F44.4] Dissociative motor disorders,ICD 10 - WHO:F44.4,,,,,Diagnosis,N/A,
73643d9f-f85e-4229-9dcf-4c12c47d6991,," Dissociative convulsions",[F44.5] Dissociative convulsions,ICD 10 - WHO:F44.5,,,,,Diagnosis,N/A,
24360c70-b862-4aeb-900c-e0725b112e75,," Dissociative anaesthesia and sensory loss",[F44.6] Dissociative anaesthesia and sensory loss,ICD 10 - WHO:F44.6,,,,,Diagnosis,N/A,
f5c8d490-bad3-4d71-8a61-0dcd69932eef,," Mixed dissociative [conversion] disorders",[F44.7] Mixed dissociative [conversion] disorders,ICD 10 - WHO:F44.7,,,,,Diagnosis,N/A,
2d68f693-bf79-4a59-83a6-48ec5563d6ca,," Ganser's syndrome",[F44.80] Ganser's syndrome,ICD 10 - WHO:F44.80,,,,,Diagnosis,N/A,
e83c6e94-4534-40a5-854f-c2495abdbf8b,," Multiple personality disorder",[F44.81] Multiple personality disorder,ICD 10 - WHO:F44.81,,,,,Diagnosis,N/A,
9a83815c-583a-4a39-bd9b-026f116ecc8f,," Transient dissociative (conversion) disorders occurring in childhood and adolescence",[F44.82] Transient dissociative (conversion) disorders occurring in childhood and adolescence,ICD 10 - WHO:F44.82,,,,,Diagnosis,N/A,
6e1b8b2d-e4e8-494e-9a0c-7529fa79c634,," Other specified dissociative [conversion] disorders",[F44.88] Other specified dissociative [conversion] disorders,ICD 10 - WHO:F44.88,,,,,Diagnosis,N/A,
0a2674b3-5442-4e25-bbb6-cef4259f4b89,," Dissociative [conversion] disorder, unspecified","[F44.9] Dissociative [conversion] disorder, unspecified",ICD 10 - WHO:F44.9,,,,,Diagnosis,N/A,
2edc5674-7052-427f-8a2f-97853d21d15c,," Somatisation disorder",[F45.0] Somatisation disorder,ICD 10 - WHO:F45.0,,,,,Diagnosis,N/A,
781a6c74-91dd-4196-8e5f-a0e0f44df2dd,," Undifferentiated somatoform disorder",[F45.1] Undifferentiated somatoform disorder,ICD 10 - WHO:F45.1,,,,,Diagnosis,N/A,
b312fea6-ccf0-4a6c-bf26-12c0187be31b,," Hypochondriacal disorder",[F45.2] Hypochondriacal disorder,ICD 10 - WHO:F45.2,,,,,Diagnosis,N/A,
b242edf4-3dbe-4c3a-bb6c-c66837bd4fa1,," Somatoform autonomic dysfunction",[F45.3] Somatoform autonomic dysfunction,ICD 10 - WHO:F45.3,,,,,Diagnosis,N/A,
d39e0ccd-f0cf-457f-aa0c-6ec8da6916d2,," Somatoform autonomic dysfunction - Heart and cardiovascular system",[F45.30] Somatoform autonomic dysfunction - Heart and cardiovascular system,ICD 10 - WHO:F45.30,,,,,Diagnosis,N/A,
31f7de1a-0df9-4b64-8dba-8e02b8442f1c,," Somatoform autonomic dysfunction - Upper gastrointestinal tract",[F45.31] Somatoform autonomic dysfunction - Upper gastrointestinal tract,ICD 10 - WHO:F45.31,,,,,Diagnosis,N/A,
b302263f-f4d6-4412-be6d-cd47d17537f3,," Somatoform autonomic dysfunction - Lower gastrointestinal tract",[F45.32] Somatoform autonomic dysfunction - Lower gastrointestinal tract,ICD 10 - WHO:F45.32,,,,,Diagnosis,N/A,
2c47f90a-80ed-4512-8049-772988ef90b9,," Somatoform autonomic dysfunction - Respiratory system",[F45.33] Somatoform autonomic dysfunction - Respiratory system,ICD 10 - WHO:F45.33,,,,,Diagnosis,N/A,
a5d2479b-2d6a-4ad3-b8e3-544041a80197,," Somatoform autonomic dysfunction - Genitourinary system",[F45.34] Somatoform autonomic dysfunction - Genitourinary system,ICD 10 - WHO:F45.34,,,,,Diagnosis,N/A,
482ece6b-42f9-4f08-b1dd-6c6da4834458,," Somatoform autonomic dysfunction - Other organ or system",[F45.38] Somatoform autonomic dysfunction - Other organ or system,ICD 10 - WHO:F45.38,,,,,Diagnosis,N/A,
947655e1-5da3-4b20-ba68-472cea82264e,," Persistent somatoform pain disorder",[F45.4] Persistent somatoform pain disorder,ICD 10 - WHO:F45.4,,,,,Diagnosis,N/A,
4f07598e-46de-457f-8624-1c060b62b0ff,," Other somatoform disorders",[F45.8] Other somatoform disorders,ICD 10 - WHO:F45.8,,,,,Diagnosis,N/A,
c86d26d1-feed-402b-8a15-d1a4db68c242,," Somatoform disorder, unspecified","[F45.9] Somatoform disorder, unspecified",ICD 10 - WHO:F45.9,,,,,Diagnosis,N/A,
cc89b58f-5efe-4326-8259-60581311dfab,," Neurasthenia",[F48.0] Neurasthenia,ICD 10 - WHO:F48.0,,,,,Diagnosis,N/A,
7a938899-d10f-4b9d-b6fe-d124752942fa,," Depersonalization - derealisation syndrome",[F48.1] Depersonalization - derealisation syndrome,ICD 10 - WHO:F48.1,,,,,Diagnosis,N/A,
5faf8a98-32bc-43fc-8af8-b035e0d322dc,," Other specified neurotic disorders",[F48.8] Other specified neurotic disorders,ICD 10 - WHO:F48.8,,,,,Diagnosis,N/A,
1c42a37c-5214-4e1e-b1e7-ec91f77bcc9c,," Neurotic disorder, unspecified","[F48.9] Neurotic disorder, unspecified",ICD 10 - WHO:F48.9,,,,,Diagnosis,N/A,
cbd79398-bca0-4404-b90f-6c154812cad1,," Atypical anorexia nervosa",[F50.1] Atypical anorexia nervosa,ICD 10 - WHO:F50.1,,,,,Diagnosis,N/A,
17ff1ff5-3ce6-4466-918a-c34a44f061e8,," Atypical bulimia nervosa",[F50.3] Atypical bulimia nervosa,ICD 10 - WHO:F50.3,,,,,Diagnosis,N/A,
ada2643c-9b51-4976-88c7-abb6ac7aefd3,," Overeating associated with other psychological disturbances",[F50.4] Overeating associated with other psychological disturbances,ICD 10 - WHO:F50.4,,,,,Diagnosis,N/A,
7800c947-6826-443f-8780-7263d6ac9804,," Vomiting associated with other psychological disturbances",[F50.5] Vomiting associated with other psychological disturbances,ICD 10 - WHO:F50.5,,,,,Diagnosis,N/A,
aadd2800-305f-473a-b39e-49179f852ab3,," Other eating disorders",[F50.8] Other eating disorders,ICD 10 - WHO:F50.8,,,,,Diagnosis,N/A,
6f6a2e59-d64d-4c8d-a950-321fb3a7ba4b,," Eating disorder, unspecified","[F50.9] Eating disorder, unspecified",ICD 10 - WHO:F50.9,,,,,Diagnosis,N/A,
25bf0bc7-1e04-4c2d-bc52-59cee55ad6d6,," Nonorganic insomnia",[F51.0] Nonorganic insomnia,ICD 10 - WHO:F51.0,,,,,Diagnosis,N/A,
66263502-61b0-40a5-bbf6-8b548cd6f91d,," Nonorganic hypersomnia",[F51.1] Nonorganic hypersomnia,ICD 10 - WHO:F51.1,,,,,Diagnosis,N/A,
d77e098f-e285-49ae-a931-ae3b1c5257ba,," Nonorganic disorder of the sleep-wake schedule",[F51.2] Nonorganic disorder of the sleep-wake schedule,ICD 10 - WHO:F51.2,,,,,Diagnosis,N/A,
b8ecc7a9-cf6a-47ff-b8f5-62aec59fce48,," Sleepwalking (somnambulism)",[F51.3] Sleepwalking (somnambulism),ICD 10 - WHO:F51.3,,,,,Diagnosis,N/A,
b27dd336-e443-460a-ac17-5998ee1c9533,," Sleep terrors (night terrors)",[F51.4] Sleep terrors (night terrors),ICD 10 - WHO:F51.4,,,,,Diagnosis,N/A,
12281635-85cf-4326-b5d5-5e7cab84bdea,," Nightmares",[F51.5] Nightmares,ICD 10 - WHO:F51.5,,,,,Diagnosis,N/A,
